grupo,ordem,familia,especie_ou_subespecie,categoria,lista_2014
invertebrados_terrestres,Stylommatophora,Strophocheilidae,Gonyostomus insularis,EN,1
invertebrados_terrestres,Symphypleona,Arrhopalitidae,Arrhopalites alambariensis,VU,1
invertebrados_terrestres,Symphypleona,Arrhopalitidae,Arrhopalites botuveraensis,VU,1
invertebrados_terrestres,Symphypleona,Arrhopalitidae,Arrhopalites gnaspinii,CR,1
invertebrados_terrestres,Symphypleona,Arrhopalitidae,Arrhopalites heteroculatus,VU,1
invertebrados_terrestres,Symphypleona,Arrhopalitidae,Arrhopalites lawrencei,VU,1
invertebrados_terrestres,Symphypleona,Arrhopalitidae,Arrhopalites paranaensis,CR,1
invertebrados_terrestres,Unionoida,Hyriidae,Diplodon koseritzi,EN,1
invertebrados_terrestres,Unionoida,Mycetopodidae,Mycetopoda legumen,EN,1
invertebrados_terrestres,Zygentoma,Nicoletiidae,Cubacubana spelaea,VU,0
anfibios,Anura,Aromobatidae,Anomaloglossus apiau,EN,0
anfibios,Anura,Aromobatidae,Anomaloglossus tepequem,CR (PEX),0
anfibios,Anura,Brachycephalidae,Brachycephalus mirissimus,VU,0
anfibios,Anura,Brachycephalidae,Brachycephalus pernix,CR,1
anfibios,Anura,Brachycephalidae,Brachycephalus quiririensis,EN,0
anfibios,Anura,Brachycephalidae,Ischnocnema epipeda,CR (PEX),0
anfibios,Anura,Brachycephalidae,Ischnocnema garciai,CR,0
anfibios,Anura,Brachycephalidae,Ischnocnema karst,VU,0
anfibios,Anura,Brachycephalidae,Ischnocnema manezinho,EN,1
anfibios,Anura,Bufonidae,Melanophryniscus admirabilis,CR,1
anfibios,Anura,Bufonidae,Melanophryniscus biancae,EN,0
anfibios,Anura,Bufonidae,Melanophryniscus cambaraensis,EN,1
anfibios,Anura,Bufonidae,Melanophryniscus dorsalis,VU,1
anfibios,Anura,Bufonidae,Melanophryniscus klappenbachi,VU,0
anfibios,Anura,Bufonidae,Melanophryniscus macrogranulosus,EN,1
anfibios,Anura,Bufonidae,Melanophryniscus montevidensis,VU,0
anfibios,Anura,Bufonidae,Melanophryniscus setiba,VU,1
anfibios,Anura,Bufonidae,Rhinella casconi,CR,0
anfibios,Anura,Ceratophryidae,Ceratophrys ornata,CR (PEX),0
anfibios,Anura,Cycloramphidae,Cycloramphus diringshofeni,CR,1
anfibios,Anura,Cycloramphidae,Cycloramphus faustoi,VU,1
anfibios,Anura,Cycloramphidae,Cycloramphus stejnegeri,CR (PEX),0
anfibios,Anura,Cycloramphidae,Thoropa lutzi,CR (PEX),0
anfibios,Anura,Cycloramphidae,Thoropa petropolitana,CR (PEX),1
anfibios,Anura,Eleutherodactylidae,Adelophryne maranguapensis,CR,1
anfibios,Anura,Hylidae,Boana buriti,VU,0
anfibios,Anura,Hylidae,Boana cymbalum,EX,0
anfibios,Anura,Hylidae,Bokermannohyla napolii,VU,0
anfibios,Anura,Hylidae,Bokermannohyla vulcaniae,EN,1
anfibios,Anura,Hylidae,Nyctimantis pomba,CR,1
anfibios,Anura,Hylidae,Scinax alcatraz,VU,1
anfibios,Anura,Hylidae,Scinax faivovichi,VU,1
anfibios,Anura,Hylidae,Scinax muriciensis,CR,0
anfibios,Anura,Hylidae,Scinax peixotoi,CR (PEX),1
anfibios,Anura,Hylidae,Scinax pinimus,VU,0
anfibios,Anura,Hylidae,Sphaenorhynchus bromelicola,EN,0
anfibios,Anura,Hylidae,Sphaenorhynchus cammaeus,CR,0
anfibios,Anura,Hylidae,Sphaenorhynchus canga,CR,0
anfibios,Anura,Hylidae,Xenohyla truncata,VU,1
anfibios,Anura,Hylodidae,Crossodactylus boulengeri,CR (PEX),0
anfibios,Anura,Hylodidae,Crossodactylus dantei,CR,1
anfibios,Anura,Hylodidae,Crossodactylus dispar,CR (PEX),0
anfibios,Anura,Hylodidae,Crossodactylus franciscanus,CR (PEX),0
anfibios,Anura,Hylodidae,Hylodes glaber,CR (PEX),0
anfibios,Anura,Hylodidae,Hylodes magalhaesi,VU,0
anfibios,Anura,Hylodidae,Hylodes mertensi,CR,0
anfibios,Anura,Hylodidae,Hylodes sazimai,EN,0
anfibios,Anura,Leptodactylidae,Crossodactylodes itambe,CR,0
anfibios,Anura,Leptodactylidae,Crossodactylodes izecksohni,EN,0
anfibios,Anura,Leptodactylidae,Paratelmatobius lutzii,CR (PEX),1
anfibios,Anura,Leptodactylidae,Physalaemus soaresi,CR,1
anfibios,Anura,Microhylidae,Chiasmocleis alagoana,VU,1
anfibios,Anura,Odontophrynidae,Proceratophrys ararype,CR,0
anfibios,Anura,Odontophrynidae,Proceratophrys palustris,CR,1
anfibios,Anura,Odontophrynidae,Proceratophrys sanctaritae,CR,1
anfibios,Anura,Phyllomedusidae,Phrynomedusa fimbriata,EX,1
anfibios,Anura,Phyllomedusidae,Phrynomedusa marginata,CR (PEX),0
anfibios,Anura,Phyllomedusidae,Phrynomedusa vanzolinii,CR (PEX),0
anfibios,Anura,Phyllomedusidae,Pithecopus rusticus,CR,0
anfibios,Anura,Strabomantidae,Euparkerella robusta,CR,0
anfibios,Anura,Strabomantidae,Holoaden bradei,CR (PEX),1
repteis,Squamata,Amphisbaenidae,Amphisbaena arda,EN,1
repteis,Squamata,Amphisbaenidae,Amphisbaena frontalis,EN,1
repteis,Squamata,Amphisbaenidae,Amphisbaena nigricauda,EN,1
repteis,Squamata,Amphisbaenidae,Amphisbaena supernumeraria,EN,1
repteis,Squamata,Amphisbaenidae,Amphisbaena uroxena,EN,1
repteis,Squamata,Amphisbaenidae,Leposternon kisteumacheri,VU,1
repteis,Squamata,Amphisbaenidae,Leposternon octostegum,EN,1
repteis,Squamata,Amphisbaenidae,Leposternon scutigerum,EN,1
repteis,Squamata,Boidae,Corallus cropanii,VU,1
repteis,Squamata,Dactyloidae,Dactyloa nasofrontalis,VU,1
repteis,Squamata,Dactyloidae,Dactyloa pseudotigrina,VU,1
repteis,Squamata,Dipsadidae,Apostolepis arenaria,EN,1
repteis,Squamata,Dipsadidae,Apostolepis gaboi,EN,1
repteis,Squamata,Dipsadidae,Apostolepis quirogai,EN,1
repteis,Squamata,Dipsadidae,Apostolepis striata,EN,1
repteis,Squamata,Dipsadidae,Atractus caete,EN,1
repteis,Squamata,Dipsadidae,Atractus ronnie,EN,1
repteis,Squamata,Dipsadidae,Atractus thalesdelemai,EN,1
repteis,Squamata,Dipsadidae,Calamodontophis ronaldoi,EN,1
repteis,Squamata,Dipsadidae,Ditaxodon taeniatus,VU,1
repteis,Squamata,Dipsadidae,Echinanthera cephalomaculata,VU,1
repteis,Squamata,Dipsadidae,Phalotris multipunctatus,EN,1
repteis,Squamata,Dipsadidae,Philodryas livida,VU,1
repteis,Squamata,Dipsadidae,Rodriguesophis chui,EN,1
repteis,Squamata,Dipsadidae,Rodriguesophis scriptorcibatus,EN,1
repteis,Squamata,Gymnophthalmidae,Bachia didactyla,EN,1
repteis,Squamata,Gymnophthalmidae,Bachia psamophila,CR,1
repteis,Squamata,Gymnophthalmidae,Calyptommatus leiolepis,EN,1
repteis,Squamata,Gymnophthalmidae,Calyptommatus nicterus,EN,1
repteis,Squamata,Gymnophthalmidae,Calyptommatus sinebrachiatus,EN,1
repteis,Squamata,Gymnophthalmidae,Colobodactylus dalcyanus,EN,1
repteis,Squamata,Gymnophthalmidae,Heterodactylus lundii,VU,1
repteis,Squamata,Gymnophthalmidae,Heterodactylus septentrionalis,EN,1
repteis,Squamata,Gymnophthalmidae,Leposoma annectans,VU,1
repteis,Squamata,Gymnophthalmidae,Leposoma baturitensis,EN,1
repteis,Squamata,Gymnophthalmidae,Leposoma nanodactylus,EN,1
repteis,Squamata,Gymnophthalmidae,Leposoma puk,EN,1
repteis,Squamata,Gymnophthalmidae,Placosoma cipoense,EN,1
repteis,Squamata,Gymnophthalmidae,Procellosaurinus tetradactylus,EN,1
repteis,Squamata,Leiosauridae,Enyalius erythroceneus,CR,1
repteis,Squamata,Liolaemidae,Liolaemus arambarensis,EN,1
repteis,Squamata,Liolaemidae,Liolaemus lutzae,CR,1
repteis,Squamata,Liolaemidae,Liolaemus occipitalis,VU,1
repteis,Squamata,Mabuyidae,Brasiliscincus caissara,EN,1
repteis,Squamata,Phyllodactylidae,Homonota uruguayensis,VU,1
repteis,Squamata,Sphaerodactylidae,Coleodactylus natalensis,EN,1
repteis,Squamata,Sphaerodactylidae,Gonatodes tapajonicus,EN,1
repteis,Squamata,Teiidae,Ameiva parecis,EN,1
repteis,Squamata,Teiidae,Ameivula nativo,EN,1
repteis,Squamata,Teiidae,Contomastix vacariensis,VU,1
repteis,Squamata,Teiidae,Glaucomastix abaetensis,EN,1
repteis,Squamata,Teiidae,Glaucomastix littoralis,EN,1
repteis,Squamata,Teiidae,Kentropyx vanzoi,VU,1
repteis,Squamata,Tropidophiidae,Tropidophis grapiuna,VU,1
repteis,Squamata,Tropiduridae,Eurolophosaurus amathites,EN,1
repteis,Squamata,Tropiduridae,Stenocercus azureus,EN,1
repteis,Squamata,Tropiduridae,Stenocercus dumerilii,VU,1
repteis,Squamata,Tropiduridae,Tropidurus erythrocephalus,VU,1
repteis,Squamata,Tropiduridae,Tropidurus hygomi,VU,1
repteis,Squamata,Tropiduridae,Tropidurus imbituba,CR,1
repteis,Squamata,Tropiduridae,Tropidurus psammonastes,EN,1
repteis,Squamata,Viperidae,Bothrops alcatraz,CR,1
repteis,Squamata,Viperidae,Bothrops insularis,CR,1
repteis,Squamata,Viperidae,Bothrops muriciensis,EN,1
repteis,Squamata,Viperidae,Bothrops otavioi,CR,1
repteis,Squamata,Viperidae,Bothrops pirajai,EN,1
repteis,Testudines,Chelidae,Ranacephala hogei,VU,1
repteis,Testudines,Cheloniidae,Caretta caretta,VU,1
repteis,Testudines,Cheloniidae,Eretmochelys imbricata,EN,1
repteis,Testudines,Cheloniidae,Lepidochelys olivacea,VU,1
repteis,Testudines,Dermochelyidae,Dermochelys coriacea,CR,1
aves,Accipitriformes,Accipitridae,Amadonastur lacernulatus,VU,1
aves,Accipitriformes,Accipitridae,Circus cinereus,VU,1
aves,Accipitriformes,Accipitridae,Harpia harpyja,VU,1
aves,Accipitriformes,Accipitridae,Leptodon forbesi,EN,1
aves,Accipitriformes,Accipitridae,Morphnus guianensis,VU,1
aves,Accipitriformes,Accipitridae,Urubitinga coronata,EN,1
aves,Anseriformes,Anatidae,Mergus octosetaceus,CR,1
aves,Apodiformes,Trochilidae,Augastes lumachella,EN,1
aves,Apodiformes,Trochilidae,Campylopterus calcirupicola,EN,0
aves,Apodiformes,Trochilidae,Colibri delphinae greenewalti,EN,0
aves,Apodiformes,Trochilidae,Discosura langsdorffi langsdorffi,EN,1
aves,Apodiformes,Trochilidae,Glaucis dohrnii,VU,1
aves,Apodiformes,Trochilidae,Lophornis gouldii,VU,1
aves,Apodiformes,Trochilidae,Phaethornis aethopygus,VU,1
aves,Apodiformes,Trochilidae,Phaethornis major,VU,1
aves,Apodiformes,Trochilidae,Phaethornis margarettae,EN,1
aves,Apodiformes,Trochilidae,Thalurania watertonii,EN,1
aves,Caprimulgiformes,Caprimulgidae,Hydropsalis candicans,EN,1
aves,Caprimulgiformes,Caprimulgidae,Nyctiprogne vielliardi,EN,0
aves,Charadriiformes,Burhinidae,Burhinus bistriatus,VU,0
aves,Charadriiformes,Charadriidae,Charadrius wilsonia,VU,1
aves,Charadriiformes,Laridae,Sterna dougallii,VU,1
aves,Charadriiformes,Laridae,Sterna hirundinacea,VU,1
aves,Charadriiformes,Laridae,Thalasseus acuflavidus,VU,0
aves,Charadriiformes,Laridae,Thalasseus maximus,EN,1
aves,Charadriiformes,Scolopacidae,Calidris canutus,VU,1
aves,Charadriiformes,Scolopacidae,Calidris pusilla,EN,1
aves,Charadriiformes,Scolopacidae,Calidris subruficollis,VU,1
aves,Charadriiformes,Scolopacidae,Limnodromus griseus,EN,1
aves,Charadriiformes,Scolopacidae,Numenius borealis,RE,1
aves,Charadriiformes,Scolopacidae,Numenius hudsonicus,VU,0
aves,Columbiformes,Columbidae,Columbina cyanopis,CR,1
aves,Columbiformes,Columbidae,Paraclaravis geoffroyi,CR (PEX),1
aves,Coraciiformes,Momotidae,Momotus momota marcgraviana,EN,1
aves,Cuculiformes,Cuculidae,Neomorphus geoffroyi,VU,1
aves,Cuculiformes,Cuculidae,Neomorphus geoffroyi amazonicus,VU,1
aves,Cuculiformes,Cuculidae,Neomorphus geoffroyi dulcis,EN,1
aves,Cuculiformes,Cuculidae,Neomorphus geoffroyi geoffroyi,CR (PEX),1
aves,Cuculiformes,Cuculidae,Neomorphus squamiger,VU,1
aves,Galbuliformes,Bucconidae,Malacoptila minor,VU,0
aves,Galbuliformes,Bucconidae,Monasa morphoeus morphoeus,EN,1
aves,Galliformes,Cracidae,Aburria cujubi,VU,0
aves,Galliformes,Cracidae,Aburria jacutinga,EN,1
aves,Galliformes,Cracidae,Crax blumenbachii,EN,1
aves,Galliformes,Cracidae,Crax fasciolata pinima,CR,1
aves,Galliformes,Cracidae,Crax globulosa,EN,1
aves,Galliformes,Cracidae,Ortalis remota,CR,1
aves,Galliformes,Cracidae,Pauxi mitu,EW,1
aves,Galliformes,Cracidae,Penelope jacucaca,VU,1
aves,Galliformes,Cracidae,Penelope pileata,VU,1
aves,Galliformes,Cracidae,Penelope superciliaris alagoensis,CR,1
aves,Galliformes,Odontophoridae,Odontophorus capueira plumbeicollis,CR,1
aves,Gruiformes,Psophiidae,Psophia dextralis,VU,1
aves,Gruiformes,Psophiidae,Psophia interjecta,EN,1
aves,Gruiformes,Psophiidae,Psophia obscura,CR,1
aves,Gruiformes,Psophiidae,Psophia viridis,VU,0
aves,Gruiformes,Rallidae,Laterallus spilopterus,EN,1
aves,Gruiformes,Rallidae,Laterallus xenopterus,EN,0
aves,Nyctibiiformes,Nyctibiidae,Nyctibius aethereus aethereus,EN,1
aves,Nyctibiiformes,Nyctibiidae,Nyctibius leucopterus,CR,1
aves,Passeriformes,Cardinalidae,Granatellus pelzelni paraensis,VU,0
aves,Passeriformes,Conopophagidae,Conopophaga cearae,EN,1
aves,Passeriformes,Conopophagidae,Conopophaga lineata lineata,VU,1
aves,Passeriformes,Corvidae,Cyanocorax hafferi,VU,1
aves,Passeriformes,Cotingidae,Cotinga maculata,EN,1
aves,Passeriformes,Cotingidae,Lipaugus conditus,VU,1
aves,Passeriformes,Cotingidae,Procnias albus wallacei,VU,1
aves,Passeriformes,Cotingidae,Xipholena atropurpurea,VU,1
aves,Passeriformes,Cotingidae,Xipholena lamellipennis,VU,0
aves,Passeriformes,Dendrocolaptidae,Campylorhamphus cardosoi,VU,1
aves,Passeriformes,Dendrocolaptidae,Campylorhamphus multostriatus,VU,1
aves,Passeriformes,Dendrocolaptidae,Campylorhamphus trochilirostris trochilirostris,VU,1
aves,Passeriformes,Dendrocolaptidae,Dendrexetastes rufigula paraensis,VU,1
aves,Passeriformes,Dendrocolaptidae,Dendrocincla merula badia,VU,1
aves,Passeriformes,Dendrocolaptidae,Dendrocincla taunayi,EN,1
aves,Passeriformes,Dendrocolaptidae,Dendrocolaptes medius,VU,1
aves,Passeriformes,Dendrocolaptidae,Dendrocolaptes retentus,VU,1
aves,Passeriformes,Dendrocolaptidae,Dendrocolaptes transfasciatus,VU,1
aves,Passeriformes,Dendrocolaptidae,Hylexetastes brigidai,VU,1
aves,Passeriformes,Dendrocolaptidae,Hylexetastes uniformis,VU,0
aves,Passeriformes,Dendrocolaptidae,Xiphocolaptes carajaensis,VU,1
aves,Passeriformes,Dendrocolaptidae,Xiphocolaptes falcirostris,VU,1
aves,Passeriformes,Dendrocolaptidae,Xiphorhynchus atlanticus,VU,1
aves,Passeriformes,Dendrocolaptidae,Xiphorhynchus guttatoides gracilirostris,EN,1
aves,Passeriformes,Formicariidae,Chamaeza nobilis fulvipectus,VU,1
aves,Passeriformes,Fringillidae,Spinus yarrellii,VU,1
aves,Passeriformes,Furnariidae,Acrobatornis fonsecai,VU,1
aves,Passeriformes,Furnariidae,Anabazenops dorsalis,VU,0
aves,Passeriformes,Furnariidae,Asthenes hudsoni,VU,1
aves,Passeriformes,Furnariidae,Asthenes luizae,EN,0
aves,Passeriformes,Furnariidae,Automolus lammi,EN,1
aves,Passeriformes,Furnariidae,Cichlocolaptes mazarbarnetti,EX,1
aves,Passeriformes,Furnariidae,Cinclodes espinhacensis,EN,1
aves,Passeriformes,Furnariidae,Coryphistera alaudina,CR,1
aves,Passeriformes,Furnariidae,Leptasthenura platensis,CR,1
aves,Passeriformes,Furnariidae,Philydor novaesi,EX,1
aves,Passeriformes,Furnariidae,Pseudoseisura lophotes,VU,1
aves,Passeriformes,Furnariidae,Synallaxis infuscata,EN,1
aves,Passeriformes,Furnariidae,Synallaxis kollari,VU,1
aves,Passeriformes,Furnariidae,Syndactyla ucayalae,VU,0
aves,Passeriformes,Furnariidae,Thripophaga macroura,VU,1
aves,Passeriformes,Grallariidae,Grallaria varia distincta,VU,1
aves,Passeriformes,Grallariidae,Grallaria varia intercedens,EN,1
aves,Passeriformes,Grallariidae,Hylopezus paraensis,VU,1
aves,Passeriformes,Grallariidae,Hylopezus whittakeri,VU,0
aves,Passeriformes,Icteridae,Anumara forbesi,VU,1
aves,Passeriformes,Icteridae,Cacicus koepckeae,VU,0
aves,Passeriformes,Icteridae,Leistes defilippii,RE,1
aves,Passeriformes,Icteridae,Xanthopsar flavus,VU,1
aves,Passeriformes,Motacillidae,Anthus nattereri,VU,1
aves,Passeriformes,Onychorhynchidae,Onychorhynchus swainsoni,VU,0
aves,Passeriformes,Oxyruncidae,Oxyruncus cristatus tocantinsi,VU,0
aves,Passeriformes,Passerellidae,Arremonops conirostris,EN,1
aves,Passeriformes,Pipridae,Antilophia bokermanni,CR,1
aves,Passeriformes,Pipridae,Lepidothrix iris,EN,1
aves,Passeriformes,Pipridae,Lepidothrix iris iris,EN,1
aves,Passeriformes,Pipridae,Lepidothrix vilasboasi,EN,1
aves,Passeriformes,Pipridae,Neopelma aurifrons,EN,1
aves,Passeriformes,Platyrinchidae,Calyptura cristata,CR (PEX),1
aves,Passeriformes,Platyrinchidae,Platyrinchus leucoryphus,VU,0
aves,Passeriformes,Platyrinchidae,Platyrinchus mystaceus niveigularis,VU,1
aves,Passeriformes,Rhinocryptidae,Eleoscytalopus psychopompus,EN,1
aves,Passeriformes,Rhinocryptidae,Merulaxis stresemanni,CR,1
aves,Passeriformes,Rhinocryptidae,Scytalopus diamantinensis,EN,1
aves,Passeriformes,Rhinocryptidae,Scytalopus gonzagai,EN,1
aves,Passeriformes,Rhinocryptidae,Scytalopus iraiensis,EN,1
aves,Passeriformes,Rhinocryptidae,Scytalopus novacapitalis,EN,1
aves,Passeriformes,Rhynchocyclidae,Cnipodectes superrufus,VU,0
aves,Passeriformes,Rhynchocyclidae,Hemitriccus kaempferi,VU,1
aves,Passeriformes,Rhynchocyclidae,Hemitriccus mirandae,EN,1
aves,Passeriformes,Rhynchocyclidae,Phylloscartes beckeri,EN,1
aves,Passeriformes,Rhynchocyclidae,Phylloscartes ceciliae,CR,1
aves,Passeriformes,Rhynchocyclidae,Phylloscartes roquettei,EN,1
aves,Passeriformes,Rhynchocyclidae,Poecilotriccus albifacies,VU,0
aves,Passeriformes,Scleruridae,Geositta poeciloptera,VU,1
aves,Passeriformes,Scleruridae,Sclerurus caudacutus caligineus,CR,1
aves,Passeriformes,Scleruridae,Sclerurus caudacutus umbretta,CR,1
aves,Passeriformes,Scleruridae,Sclerurus cearensis,EN,1
aves,Passeriformes,Scleruridae,Sclerurus macconnelli bahiae,EN,1
aves,Passeriformes,Thamnophilidae,Clytoctantes atrogularis,VU,0
aves,Passeriformes,Thamnophilidae,Dysithamnus plumbeus,EN,1
aves,Passeriformes,Thamnophilidae,Epinecrophylla dentei,VU,0
aves,Passeriformes,Thamnophilidae,Formicivora acutirostris,VU,1
aves,Passeriformes,Thamnophilidae,Formicivora erythronotos,CR,1
aves,Passeriformes,Thamnophilidae,Formicivora grantsaui,EN,1
aves,Passeriformes,Thamnophilidae,Formicivora littoralis,EN,1
aves,Passeriformes,Thamnophilidae,Formicivora paludicola,CR,1
aves,Passeriformes,Thamnophilidae,Hypocnemis hypoxantha ochraceiventris,VU,0
aves,Passeriformes,Thamnophilidae,Hypocnemis ochrogyna,VU,1
aves,Passeriformes,Thamnophilidae,Hypocnemis striata,VU,0
aves,Passeriformes,Thamnophilidae,Myrmoderus ruficauda,EN,1
aves,Passeriformes,Thamnophilidae,Myrmotherula fluminensis,CR (PEX),1
aves,Passeriformes,Thamnophilidae,Myrmotherula minor,VU,1
aves,Passeriformes,Thamnophilidae,Myrmotherula oreni,VU,0
aves,Passeriformes,Thamnophilidae,Myrmotherula snowi,CR,1
aves,Passeriformes,Thamnophilidae,Myrmotherula urosticta,VU,1
aves,Passeriformes,Thamnophilidae,Phlegopsis borbae,VU,0
aves,Passeriformes,Thamnophilidae,Phlegopsis nigromaculata confinis,VU,1
aves,Passeriformes,Thamnophilidae,Phlegopsis nigromaculata paraensis,VU,1
aves,Passeriformes,Thamnophilidae,Pyriglena atra,EN,1
aves,Passeriformes,Thamnophilidae,Pyriglena pernambucensis,VU,1
aves,Passeriformes,Thamnophilidae,Rhegmatorhina gymnops,VU,1
aves,Passeriformes,Thamnophilidae,Rhegmatorhina hoffmannsi,VU,0
aves,Passeriformes,Thamnophilidae,Rhopornis ardesiacus,EN,1
aves,Passeriformes,Thamnophilidae,Terenura sicki,CR,1
aves,Passeriformes,Thamnophilidae,Thamnomanes caesius caesius,VU,1
aves,Passeriformes,Thamnophilidae,Thamnophilus aethiops distans,EN,1
aves,Passeriformes,Thamnophilidae,Thamnophilus caerulescens cearensis,VU,1
aves,Passeriformes,Thamnophilidae,Thamnophilus caerulescens pernambucensis,VU,1
aves,Passeriformes,Thamnophilidae,Thamnophilus nigrocinereus huberi,VU,0
aves,Passeriformes,Thamnophilidae,Thamnophilus nigrocinereus tschudii,EN,1
aves,Passeriformes,Thraupidae,Conothraupis mesoleuca,EN,1
aves,Passeriformes,Thraupidae,Coryphaspiza melanotis,VU,1
aves,Passeriformes,Thraupidae,Gubernatrix cristata,CR,1
aves,Passeriformes,Thraupidae,Nemosia rourei,CR,1
aves,Passeriformes,Thraupidae,Sporophila beltoni,VU,1
aves,Passeriformes,Thraupidae,Sporophila falcirostris,VU,1
aves,Passeriformes,Thraupidae,Sporophila frontalis,VU,1
aves,Passeriformes,Thraupidae,Sporophila hypoxantha,VU,1
aves,Passeriformes,Thraupidae,Sporophila maximiliani,CR,1
aves,Passeriformes,Thraupidae,Sporophila melanogaster,VU,1
aves,Passeriformes,Thraupidae,Sporophila nigrorufa,VU,1
aves,Passeriformes,Thraupidae,Sporophila palustris,VU,1
aves,Passeriformes,Thraupidae,Sporophila ruficollis,VU,1
aves,Passeriformes,Thraupidae,Tangara cyanocephala cearensis,VU,1
aves,Passeriformes,Thraupidae,Tangara fastuosa,VU,1
aves,Passeriformes,Thraupidae,Tangara velia signata,VU,1
aves,Passeriformes,Tityridae,Iodopleura pipra,EN,1
aves,Passeriformes,Tityridae,Iodopleura pipra leucopygia,EN,1
aves,Passeriformes,Tityridae,Iodopleura pipra pipra,EN,1
aves,Passeriformes,Tityridae,Laniisoma elegans,EN,0
aves,Passeriformes,Tityridae,Schiffornis turdina intermedia,VU,1
aves,Passeriformes,Troglodytidae,Cyphorhinus griseolateralis,VU,0
aves,Passeriformes,Turdidae,Cichlopsis leucogenys,EN,1
aves,Passeriformes,Tyrannidae,Alectrurus tricolor,VU,1
aves,Passeriformes,Tyrannidae,Attila spadiceus uropygiatus,EN,1
aves,Passeriformes,Tyrannidae,Contopus nigrescens,VU,0
aves,Passeriformes,Tyrannidae,Elaenia ridleyana,VU,1
aves,Passeriformes,Tyrannidae,Knipolegus franciscanus,VU,0
